,INT_DATE,INT_START,SUBSTRATUM,STRATUM,COUNTRY,ID,RESPAGE,RESPSEX,RESPEMP,RESPPOB,RESPMAR,TRUCRTS,TRUPARL,TRUEXEC,TRUPRES,TRUHLTH,TRUNGOS,TRUMEDI,TRULOCG,TRURELI,TRUOMB,TRUSTEU,TRUSTUN,Region_Code,NO<sub>2,SO<sub>2,PM2.5,PM10,O<sub>3,CO,NO<sub>2_lag1,SO<sub>2_lag1,PM2.5_lag1,PM10_lag1,O<sub>3_lag1,CO_lag1,NO<sub>2_lag2,SO<sub>2_lag2,PM2.5_lag2,PM10_lag2,O<sub>3_lag2,CO_lag2,NO<sub>2_lag3,SO<sub>2_lag3,PM2.5_lag3,PM10_lag3,O<sub>3_lag3,CO_lag3,NO<sub>2_lag4,SO<sub>2_lag4,PM2.5_lag4,PM10_lag4,O<sub>3_lag4,CO_lag4,NO<sub>2_lag5,SO<sub>2_lag5,PM2.5_lag5,PM10_lag5,O<sub>3_lag5,CO_lag5,row_id,date,hour,NO2_hour,SO2_hour,PM2.5_hour,PM10_hour,O3_hour,CO_hour,PC1_ProGeorgia,PC2_ProWest,TrustScore
608,2019-10-27,17,1,1,3,120610025,80,1,1,3,8,2,2,2,2,4,2,4,2,1,4,1,2,1,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,23.83333333333333,9.715,25.78,56.655,61.16333333333333,0.8166666666666668,32.120000000000005,11.556666666666668,24.0375,53.9675,58.95666666666667,0.885,27.99,11.32,24.5475,51.265,60.74666666666667,0.8400000000000001,608,2019-10-27,17.0,23.0625,9.0,21.756,56.522000000000006,46.3575,0.4266666666666667,-0.5405839397830254,-0.0995417884101935,-0.46005159766121906
609,2019-10-27,18,1,1,3,140702120,26,2,1,3,2,4,4,4,1,1,1,3,3,5,3,4,3,1,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,23.83333333333333,9.715,25.78,56.655,61.16333333333333,0.8166666666666668,32.120000000000005,11.556666666666668,24.0375,53.9675,58.95666666666667,0.885,27.99,11.32,24.5475,51.265,60.74666666666667,0.8400000000000001,609,2019-10-27,18.0,36.765,9.325,25.28,70.39200000000001,48.752500000000005,0.43,0.6621937403306268,-0.5771605377863577,0.5635448369454671
610,2019-10-27,19,1,1,3,100502914,49,1,1,3,2,4,3,3,1,3,5,3,3,3,4,5,4,1,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,23.83333333333333,9.715,25.78,56.655,61.16333333333333,0.8166666666666668,32.120000000000005,11.556666666666668,24.0375,53.9675,58.95666666666667,0.885,27.99,11.32,24.5475,51.265,60.74666666666667,0.8400000000000001,610,2019-10-27,19.0,52.17,10.8375,36.174,95.566,48.045,0.4266666666666667,1.1626225948912916,1.5584878282846997,0.9894233677594099
611,2019-10-28,18,1,1,3,170902404,29,2,1,4,1,3,4,3,2,4,3,3,4,3,4,5,4,1,28.58333333333333,10.652500000000002,25.176,56.086,55.76333333333333,0.9166666666666666,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,23.83333333333333,9.715,25.78,56.655,61.16333333333333,0.8166666666666668,32.120000000000005,11.556666666666668,24.0375,53.9675,58.95666666666667,0.885,611,2019-10-28,18.0,38.9175,10.19,23.654,64.47,45.8425,0.4466666666666666,1.5495636499282255,0.6361323467734594,1.318720702493232
615,2019-10-29,16,1,1,3,170902417,67,2,0,3,1,3,4,4,4,3,1,3,3,4,3,4,5,1,21.69,10.5025,24.28,53.49400000000001,57.946666666666665,0.8266666666666667,28.58333333333333,10.652500000000002,25.176,56.086,55.76333333333333,0.9166666666666666,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,23.83333333333333,9.715,25.78,56.655,61.16333333333333,0.8166666666666668,615,2019-10-29,16.0,25.365,10.25,19.656,54.02,38.6875,0.5,1.4663921264947846,-0.5431654898934662,1.247939479782787
617,2019-10-29,18,9,2,3,697901309,19,2,0,2,1,4,4,4,4,3,4,3,3,3,4,4,4,9,37.78,0.585,28.42,66.39,42.69,0.29,42.33,1.1800000000000002,31.255000000000003,70.36,41.75,0.31,41.58,0.6799999999999999,29.12,63.74,43.58,0.28,38.78,0.895,34.385,75.58,44.54,0.27,38.35,0.915,38.77,83.835,44.5,0.33,37.88,0.8500000000000001,35.52,74.21000000000001,44.16,0.24,617,2019-10-29,18.0,100.58,0.8150000000000001,22.51,65.8,20.36,0.05,1.8826433584599163,0.3941051555257382,1.6021805702059888
618,2019-10-29,18,1,1,3,170902422,35,1,1,3,5,1,1,1,1,3,1,1,1,5,1,1,3,1,21.69,10.5025,24.28,53.49400000000001,57.946666666666665,0.8266666666666667,28.58333333333333,10.652500000000002,25.176,56.086,55.76333333333333,0.9166666666666666,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,23.83333333333333,9.715,25.78,56.655,61.16333333333333,0.8166666666666668,618,2019-10-29,18.0,32.0625,11.0,24.112,72.812,45.005,0.4466666666666667,-2.21463381235286,-1.070840664011482,-1.8847134526719844
619,2019-10-30,12,1,1,3,40308401,36,2,1,1,6,4,2,3,2,2,3,2,2,3,4,3,3,1,16.77,9.8375,20.398000000000003,48.052,65.51,0.5233333333333333,21.69,10.5025,24.28,53.49400000000001,57.946666666666665,0.8266666666666667,28.58333333333333,10.652500000000002,25.176,56.086,55.76333333333333,0.9166666666666666,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,619,2019-10-30,12.0,28.6175,10.25,17.94,57.79600000000001,34.1575,0.4233333333333333,0.08160499044961067,0.22275829602018957,0.06944806064445865
621,2019-10-30,14,9,2,3,697901303,34,2,1,3,2,2,2,2,2,4,2,4,2,5,2,1,3,9,18.56,0.885,18.505000000000003,42.355,24.91,0.35,37.78,0.585,28.42,66.39,42.69,0.29,42.33,1.1800000000000002,31.255000000000003,70.36,41.75,0.31,41.58,0.6799999999999999,29.12,63.74,43.58,0.28,38.78,0.895,34.385,75.58,44.54,0.27,38.35,0.915,38.77,83.835,44.5,0.33,621,2019-10-30,14.0,13.92,0.965,12.825,43.89,19.98,0.33,-0.442450972677589,-0.7033440598473784,-0.37653778051339143
622,2019-10-30,14,1,1,3,40308409,83,2,0,2,8,1,1,1,1,1,1,1,2,3,3,4,1,1,16.77,9.8375,20.398000000000003,48.052,65.51,0.5233333333333333,21.69,10.5025,24.28,53.49400000000001,57.946666666666665,0.8266666666666667,28.58333333333333,10.652500000000002,25.176,56.086,55.76333333333333,0.9166666666666666,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,622,2019-10-30,14.0,25.455,9.75,15.992,66.878,39.19,0.4833333333333333,-2.055718095103226,-0.16046652200789183,-1.7494718662432105
623,2019-10-30,15,1,1,3,140700107,64,2,0,4,8,2,3,4,4,4,1,3,4,5,2,2,2,1,16.77,9.8375,20.398000000000003,48.052,65.51,0.5233333333333333,21.69,10.5025,24.28,53.49400000000001,57.946666666666665,0.8266666666666667,28.58333333333333,10.652500000000002,25.176,56.086,55.76333333333333,0.9166666666666666,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,623,2019-10-30,15.0,26.0075,9.8325,17.15,87.196,42.895,0.49,0.7067846515078243,-1.9373910537144616,0.6014929120149429
629,2019-10-30,17,1,1,3,50306624,70,1,0,2,2,1,1,2,3,1,1,2,1,1,1,1,2,1,16.77,9.8375,20.398000000000003,48.052,65.51,0.5233333333333333,21.69,10.5025,24.28,53.49400000000001,57.946666666666665,0.8266666666666667,28.58333333333333,10.652500000000002,25.176,56.086,55.76333333333333,0.9166666666666666,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,629,2019-10-30,17.0,29.5475,9.38,13.78,67.112,50.3825,0.45,-2.29616411316328,-0.9594595341164577,-1.9540979504073186
630,2019-10-30,17,1,1,3,100503009,61,2,1,3,8,2,3,2,2,4,5,2,3,4,3,3,2,1,16.77,9.8375,20.398000000000003,48.052,65.51,0.5233333333333333,21.69,10.5025,24.28,53.49400000000001,57.946666666666665,0.8266666666666667,28.58333333333333,10.652500000000002,25.176,56.086,55.76333333333333,0.9166666666666666,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,630,2019-10-30,17.0,29.5475,9.38,13.78,67.112,50.3825,0.45,0.19653610523451118,0.2877438410233851,0.16725755716594348
631,2019-10-30,18,1,1,3,50306625,79,2,1,2,1,2,3,2,1,3,4,3,2,4,4,4,4,1,16.77,9.8375,20.398000000000003,48.052,65.51,0.5233333333333333,21.69,10.5025,24.28,53.49400000000001,57.946666666666665,0.8266666666666667,28.58333333333333,10.652500000000002,25.176,56.086,55.76333333333333,0.9166666666666666,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,631,2019-10-30,18.0,31.6375,10.335,15.348,55.05799999999999,54.555,0.4066666666666667,0.24503168743309378,1.2468315152598413,0.2085286132001344
632,2019-10-30,19,1,1,3,170902403,21,2,0,2,1,3,3,3,1,3,3,2,2,4,4,4,4,1,16.77,9.8375,20.398000000000003,48.052,65.51,0.5233333333333333,21.69,10.5025,24.28,53.49400000000001,57.946666666666665,0.8266666666666667,28.58333333333333,10.652500000000002,25.176,56.086,55.76333333333333,0.9166666666666666,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,26.65333333333333,9.845,25.214,59.128,58.47,0.81,632,2019-10-30,19.0,27.0125,10.3875,14.295999999999998,44.834,55.445,0.42,0.420829337650402,0.6112623735340489,0.35813718255575017
633,2019-10-31,12,1,1,3,140700104,59,2,0,3,2,3,2,3,3,4,1,3,4,5,4,2,2,1,17.713333333333335,9.4975,13.303999999999998,34.412,66.52333333333333,0.7033333333333333,16.77,9.8375,20.398000000000003,48.052,65.51,0.5233333333333333,21.69,10.5025,24.28,53.49400000000001,57.946666666666665,0.8266666666666667,28.58333333333333,10.652500000000002,25.176,56.086,55.76333333333333,0.9166666666666666,27.363333333333333,9.96,25.59,57.556,58.49333333333334,0.98,28.87,10.2675,24.55,57.88199999999999,58.91666666666666,0.93,633,2019-10-31,12.0,30.457500000000003,9.62,10.586,26.884000000000004,44.8275,0.3333333333333333,0.6426739202023006,-1.3028256348885938,0.5469329404845762
636,2019-10-31,16,9,2,3,697901306,69,1,1,3,2,1,1,3,2,4,2,3,3,5,3,3,2,9,22.78,0.915,10.975,27.06,20.51,0.56,18.56,0.885,18.505000000000003,42.355,24.91,0.35,37.78,0.585,28.42,66.39,42.69,0.29,42.33,1.1800000000000002,31.255000000000003,70.36,41.75,0.31,41.58,0.6799999999999999,29.12,63.74,43.58,0.28,38.78,0.895,34.385,75.58,44.54,0.27,636,2019-10-31,16.0,19.1,0.81,9.965,22.055,13.9,0.21,-0.30646295524385675,-0.5037365765369567,-0.26080828860824784
