,INT_DATE,INT_START,SUBSTRATUM,STRATUM,COUNTRY,ID,RESPAGE,RESPSEX,RESPEMP,RESPPOB,RESPMAR,TRUCRTS,TRUPARL,TRUEXEC,TRUPRES,TRUHLTH,TRUNGOS,TRUMEDI,TRULOCG,TRURELI,TRUOMB,TRUSTEU,TRUSTUN,Region_Code,NO<sub>2,SO<sub>2,PM2.5,PM10,O<sub>3,CO,NO<sub>2_lag1,SO<sub>2_lag1,PM2.5_lag1,PM10_lag1,O<sub>3_lag1,CO_lag1,NO<sub>2_lag2,SO<sub>2_lag2,PM2.5_lag2,PM10_lag2,O<sub>3_lag2,CO_lag2,NO<sub>2_lag3,SO<sub>2_lag3,PM2.5_lag3,PM10_lag3,O<sub>3_lag3,CO_lag3,NO<sub>2_lag4,SO<sub>2_lag4,PM2.5_lag4,PM10_lag4,O<sub>3_lag4,CO_lag4,NO<sub>2_lag5,SO<sub>2_lag5,PM2.5_lag5,PM10_lag5,O<sub>3_lag5,CO_lag5,row_id,date,hour,NO2_hour,SO2_hour,PM2.5_hour,PM10_hour,O3_hour,CO_hour
92,2019-10-13,14,1,1,3,211004411,36,2,1,3,2,2,1,1,2,2,-1,3,1,3,3,3,2,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,92,2019-10-13,14.0,23.020000000000003,7.28,15.37,37.878,44.235,0.30333333333333334
93,2019-10-13,14,1,1,3,160804507,20,2,1,2,1,4,-1,-1,-1,4,3,1,-1,3,4,4,4,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,93,2019-10-13,14.0,23.020000000000003,7.28,15.37,37.878,44.235,0.30333333333333334
94,2019-10-13,15,1,1,3,140702801,18,2,0,3,-1,3,2,-1,-1,3,-1,-1,2,3,3,4,-1,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,94,2019-10-13,15.0,22.6075,9.2925,14.84,33.775999999999996,45.9275,0.3233333333333333
95,2019-10-13,15,1,1,3,80505518,64,1,0,4,2,2,1,2,2,5,2,4,2,5,2,3,3,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,95,2019-10-13,15.0,22.6075,9.2925,14.84,33.775999999999996,45.9275,0.3233333333333333
96,2019-10-13,15,1,1,3,201011020,60,1,1,1,2,1,3,4,1,5,4,3,5,4,5,5,5,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,96,2019-10-13,15.0,22.6075,9.2925,14.84,33.775999999999996,45.9275,0.3233333333333333
97,2019-10-13,15,1,1,3,180903403,58,1,1,1,2,3,2,3,-1,4,2,3,2,4,3,1,1,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,97,2019-10-13,15.0,22.6075,9.2925,14.84,33.775999999999996,45.9275,0.3233333333333333
98,2019-10-13,15,1,1,3,10100520,56,1,1,1,2,1,1,2,1,2,3,2,2,4,3,4,4,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,98,2019-10-13,15.0,22.6075,9.2925,14.84,33.775999999999996,45.9275,0.3233333333333333
99,2019-10-13,15,1,1,3,170900704,43,1,0,1,6,4,4,4,2,3,2,3,4,2,4,1,2,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,99,2019-10-13,15.0,22.6075,9.2925,14.84,33.775999999999996,45.9275,0.3233333333333333
100,2019-10-13,15,1,1,3,221008808,84,1,0,3,8,3,4,4,4,4,3,4,4,4,3,4,4,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,100,2019-10-13,15.0,22.6075,9.2925,14.84,33.775999999999996,45.9275,0.3233333333333333
101,2019-10-13,15,1,1,3,70400802,34,1,0,3,1,1,1,1,1,3,3,1,1,4,3,5,4,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,101,2019-10-13,15.0,22.6075,9.2925,14.84,33.775999999999996,45.9275,0.3233333333333333
102,2019-10-13,15,1,1,3,211005116,36,1,1,2,2,1,1,1,1,3,4,4,1,4,4,4,4,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,102,2019-10-13,15.0,22.6075,9.2925,14.84,33.775999999999996,45.9275,0.3233333333333333
103,2019-10-13,15,1,1,3,150801012,19,2,0,3,1,1,1,2,1,3,3,-1,2,3,3,3,3,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,103,2019-10-13,15.0,22.6075,9.2925,14.84,33.775999999999996,45.9275,0.3233333333333333
104,2019-10-13,16,1,1,3,211004417,81,2,0,1,8,1,1,1,1,1,3,4,1,3,1,3,3,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,104,2019-10-13,16.0,26.0425,8.3375,13.218,35.558,47.9625,0.3333333333333333
105,2019-10-13,16,1,1,3,60302906,78,2,0,3,1,1,3,1,2,1,4,3,2,2,4,4,4,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,105,2019-10-13,16.0,26.0425,8.3375,13.218,35.558,47.9625,0.3333333333333333
106,2019-10-13,16,1,1,3,80505314,41,1,1,2,2,1,1,3,1,3,4,3,2,2,2,4,4,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,106,2019-10-13,16.0,26.0425,8.3375,13.218,35.558,47.9625,0.3333333333333333
107,2019-10-13,16,1,1,3,10100522,38,2,0,3,8,2,3,3,-1,2,4,3,3,5,-1,4,4,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,107,2019-10-13,16.0,26.0425,8.3375,13.218,35.558,47.9625,0.3333333333333333
108,2019-10-13,16,1,1,3,70400803,78,2,0,3,8,1,1,3,3,3,3,3,1,3,3,4,3,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,108,2019-10-13,16.0,26.0425,8.3375,13.218,35.558,47.9625,0.3333333333333333
109,2019-10-13,16,1,1,3,180903406,70,2,0,3,8,3,2,3,3,3,1,3,3,3,-1,1,1,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,109,2019-10-13,16.0,26.0425,8.3375,13.218,35.558,47.9625,0.3333333333333333
110,2019-10-13,16,1,1,3,120605201,69,2,1,3,8,2,4,4,3,2,3,4,4,5,3,4,-1,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,110,2019-10-13,16.0,26.0425,8.3375,13.218,35.558,47.9625,0.3333333333333333
111,2019-10-13,16,1,1,3,140702806,65,2,1,1,8,-1,2,-1,-1,3,1,2,-1,-1,-1,-1,-1,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,111,2019-10-13,16.0,26.0425,8.3375,13.218,35.558,47.9625,0.3333333333333333
112,2019-10-13,16,1,1,3,170900705,70,2,0,1,1,3,3,4,4,3,3,3,4,5,3,3,-1,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,112,2019-10-13,16.0,26.0425,8.3375,13.218,35.558,47.9625,0.3333333333333333
113,2019-10-13,16,9,2,3,687909814,35,2,0,2,2,1,1,1,1,1,1,1,1,4,1,1,1,9,21.16,0.435,10.125,24.61,32.99,0.14,10.53,0.3999999999999999,13.275,33.3,38.57,0.18,22.72,0.51,20.185,50.945,47.75,0.32,26.09,0.63,9.09,24.4,44.49,0.41,22.44,0.495,16.32,50.41,54.19,0.21,32.81,0.97,11.08,29.33,46.06,0.23,113,2019-10-13,16.0,12.83,1.155,13.959999999999999,34.735,12.71,0.14
114,2019-10-13,17,1,1,3,201002116,66,1,1,3,2,2,1,-1,2,3,-1,2,3,3,3,2,2,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,114,2019-10-13,17.0,30.8575,8.58,15.282,39.092,49.7275,0.3466666666666667
115,2019-10-13,17,1,1,3,10100524,43,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,115,2019-10-13,17.0,30.8575,8.58,15.282,39.092,49.7275,0.3466666666666667
116,2019-10-13,17,1,1,3,180903408,72,2,0,1,8,3,2,3,2,2,2,3,3,3,3,2,2,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,116,2019-10-13,17.0,30.8575,8.58,15.282,39.092,49.7275,0.3466666666666667
117,2019-10-13,17,1,1,3,160804519,77,2,0,1,8,3,1,2,1,1,3,4,3,3,4,3,-1,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,117,2019-10-13,17.0,30.8575,8.58,15.282,39.092,49.7275,0.3466666666666667
118,2019-10-13,18,1,1,3,120605207,59,1,1,3,2,3,3,3,1,1,3,3,1,1,1,5,1,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,118,2019-10-13,18.0,36.207499999999996,8.25,16.106,42.454,50.615,0.3633333333333333
119,2019-10-13,18,1,1,3,201002125,73,2,0,3,1,3,3,4,4,4,2,3,4,5,2,4,3,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,119,2019-10-13,18.0,36.207499999999996,8.25,16.106,42.454,50.615,0.3633333333333333
120,2019-10-13,18,1,1,3,180903119,35,1,1,1,2,2,1,1,1,2,3,2,1,4,1,1,5,1,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,18.916666666666668,9.285,10.034,26.492,56.696666666666665,0.8566666666666668,120,2019-10-13,18.0,36.207499999999996,8.25,16.106,42.454,50.615,0.3633333333333333
121,2019-10-14,12,1,1,3,10100104,84,2,0,3,8,3,1,2,1,3,4,3,3,5,1,3,3,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,121,2019-10-14,12.0,26.397499999999997,7.5675,13.9475,36.775,29.6525,0.4533333333333333
122,2019-10-14,12,1,1,3,70402515,23,1,0,1,1,-1,1,1,1,3,1,-1,-1,4,4,-1,-1,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,122,2019-10-14,12.0,26.397499999999997,7.5675,13.9475,36.775,29.6525,0.4533333333333333
123,2019-10-14,13,1,1,3,221010105,61,2,0,3,6,1,1,1,1,1,3,2,1,4,2,3,3,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,123,2019-10-14,13.0,25.52,8.5975,13.31,32.975,33.42,0.45999999999999996
124,2019-10-14,13,1,1,3,50302009,35,2,0,1,2,1,1,2,1,3,-1,1,4,4,-1,3,4,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,124,2019-10-14,13.0,25.52,8.5975,13.31,32.975,33.42,0.45999999999999996
125,2019-10-14,13,1,1,3,80505316,58,2,1,3,8,3,3,3,3,3,3,3,3,4,3,3,3,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,125,2019-10-14,13.0,25.52,8.5975,13.31,32.975,33.42,0.45999999999999996
126,2019-10-14,13,1,1,3,211005301,67,1,0,1,2,4,3,4,4,4,1,4,4,5,4,4,4,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,126,2019-10-14,13.0,25.52,8.5975,13.31,32.975,33.42,0.45999999999999996
127,2019-10-14,13,1,1,3,190907910,30,2,0,1,2,2,2,2,1,3,3,3,2,2,2,-1,-1,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,127,2019-10-14,13.0,25.52,8.5975,13.31,32.975,33.42,0.45999999999999996
128,2019-10-14,13,1,1,3,60303001,63,2,1,1,2,2,2,3,1,3,3,3,3,3,3,3,3,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,128,2019-10-14,13.0,25.52,8.5975,13.31,32.975,33.42,0.45999999999999996
129,2019-10-14,13,1,1,3,10100109,49,2,0,1,2,4,3,3,2,2,3,3,3,5,3,3,3,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,129,2019-10-14,13.0,25.52,8.5975,13.31,32.975,33.42,0.45999999999999996
130,2019-10-14,14,1,1,3,70402520,59,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,130,2019-10-14,14.0,24.595,9.25,11.7825,32.1725,38.91,0.4533333333333333
131,2019-10-14,14,1,1,3,140702812,75,2,0,3,2,1,1,1,-1,4,1,3,3,5,1,3,3,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,131,2019-10-14,14.0,24.595,9.25,11.7825,32.1725,38.91,0.4533333333333333
132,2019-10-14,14,9,2,3,707906907,47,1,0,2,2,2,4,5,3,5,2,3,3,5,2,2,1,9,35.7,0.505,18.39,45.595,38.54,0.22,21.16,0.435,10.125,24.61,32.99,0.14,10.53,0.3999999999999999,13.275,33.3,38.57,0.18,22.72,0.51,20.185,50.945,47.75,0.32,26.09,0.63,9.09,24.4,44.49,0.41,22.44,0.495,16.32,50.41,54.19,0.21,132,2019-10-14,14.0,18.7,1.175,30.89,79.79499999999999,23.47,0.14
133,2019-10-14,14,1,1,3,180903919,19,1,0,3,1,4,1,1,1,2,3,1,1,4,4,4,4,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,133,2019-10-14,14.0,24.595,9.25,11.7825,32.1725,38.91,0.4533333333333333
134,2019-10-14,14,1,1,3,80506206,46,1,1,1,2,3,2,4,1,3,3,3,3,4,3,4,2,1,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65,11.3,8.785,12.576,31.079999999999995,76.83666666666666,0.5066666666666667,15.756666666666666,9.447500000000002,17.386,40.116,51.64666666666667,0.5599999999999999,17.21,8.66,9.642,24.838,44.21666666666667,0.57,19.19,9.9475,13.868,35.33,52.55,0.8533333333333332,134,2019-10-14,14.0,24.595,9.25,11.7825,32.1725,38.91,0.4533333333333333
