,Unnamed: 0,INT_DATE,STRATUM,COUNTRY,ID,AGE,RESPSEX,RESEMPL,RESPPOB,RESPMAR,TRUCRTS,TRUPARL,TRUEXEC,TRUPRES,hour,NO2,SO2,PM2.5,PM10,O3,CO,SO2_Daily,PM2.5_Daily,PM10_Daily,O3_Daily,CO_Daily,PC1
356,356,2017-09-30,1,3,1909067022,18,2,0,3,2,4,3,4,3,13,31.0,11.0,6.5,27.5,22.685,0.3533333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,1.8247624130912774
357,357,2017-09-30,1,3,805065017,34,2,0,2,2,3,3,3,3,13,31.0,11.0,6.5,27.5,22.685,0.3533333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.8307959164635839
358,358,2017-09-30,1,3,1508025019,47,2,1,3,2,3,3,3,3,13,31.0,11.0,6.5,27.5,22.685,0.3533333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.8307959164635839
359,359,2017-09-30,1,3,1005032001,56,1,0,3,2,1,1,1,4,13,31.0,11.0,6.5,27.5,22.685,0.3533333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-1.8997098624744833
360,360,2017-09-30,1,3,1608043002,47,1,1,2,4,2,4,3,4,13,31.0,11.0,6.5,27.5,22.685,0.3533333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,1.2318361367022246
361,361,2017-09-30,1,3,2010031001,65,1,0,3,2,1,2,3,4,13,31.0,11.0,6.5,27.5,22.685,0.3533333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-0.29971119751185077
362,362,2017-09-30,1,3,1709018013,35,1,1,1,2,2,2,2,3,13,31.0,11.0,6.5,27.5,22.685,0.3533333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-0.6982026481911888
363,363,2017-09-30,1,3,1909084019,22,2,1,1,1,3,1,3,3,13,31.0,11.0,6.5,27.5,22.685,0.3533333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-0.2392682195905745
364,364,2017-09-30,1,3,805065012,42,1,1,1,2,3,3,3,3,14,39.5,10.666666666666666,9.0,27.0,23.0,0.4033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.8307959164635839
365,365,2017-09-30,1,3,1005077005,32,2,1,3,2,3,3,3,2,14,39.5,10.666666666666666,9.0,27.0,23.0,0.4033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.5033045660921055
366,366,2017-09-30,1,3,1909084022,55,1,0,1,1,2,-1,3,3,14,39.5,10.666666666666666,9.0,27.0,23.0,0.4033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,
367,367,2017-09-30,1,3,1909067023,43,2,1,3,4,3,4,3,2,14,39.5,10.666666666666666,9.0,27.0,23.0,0.4033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,1.0383366341191849
368,368,2017-09-30,1,3,805065019,39,2,1,2,2,3,3,3,3,14,39.5,10.666666666666666,9.0,27.0,23.0,0.4033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.8307959164635839
369,369,2017-09-30,1,3,907035019,53,1,1,1,2,4,4,4,4,14,39.5,10.666666666666666,9.0,27.0,23.0,0.4033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,2.6872858314898345
370,370,2017-09-30,1,3,2010031004,62,2,0,2,4,3,2,2,3,14,39.5,10.666666666666666,9.0,27.0,23.0,0.4033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-0.2367194500312722
371,371,2017-09-30,1,3,1608043004,37,1,0,2,2,2,2,2,3,14,39.5,10.666666666666666,9.0,27.0,23.0,0.4033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-0.6982026481911888
372,372,2017-09-30,1,3,704003019,25,2,1,3,1,2,2,2,2,14,39.5,10.666666666666666,9.0,27.0,23.0,0.4033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-1.0256939985626672
373,373,2017-09-30,1,3,1005032006,19,2,1,3,1,4,1,1,1,14,39.5,10.666666666666666,9.0,27.0,23.0,0.4033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-1.4977343191091679
374,374,2017-09-30,1,3,1909067024,29,2,1,2,4,3,2,2,2,15,44.0,10.666666666666666,9.0,22.5,24.125,0.4666666666666666,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-0.5642108004027505
375,375,2017-09-30,1,3,2010031005,18,1,0,3,1,2,2,1,4,15,44.0,10.666666666666666,9.0,22.5,24.125,0.4666666666666666,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-0.9031945962874873
376,376,2017-09-30,1,3,907035013,18,2,0,1,1,4,3,4,4,15,44.0,10.666666666666666,9.0,22.5,24.125,0.4666666666666666,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,2.1522537634627557
377,377,2017-09-30,1,3,2110065011,56,2,1,3,6,4,4,4,4,15,44.0,10.666666666666666,9.0,22.5,24.125,0.4666666666666666,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,2.6872858314898345
378,378,2017-09-30,1,3,1306067024,33,2,0,2,4,1,2,2,4,15,44.0,10.666666666666666,9.0,22.5,24.125,0.4666666666666666,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-0.8321944959796274
379,379,2017-09-30,1,3,1909084023,52,2,0,2,4,2,3,3,4,15,44.0,10.666666666666666,9.0,22.5,24.125,0.4666666666666666,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.6968040686751454
380,380,2017-09-30,1,3,1005032009,36,2,0,3,4,3,4,4,4,15,44.0,10.666666666666666,9.0,22.5,24.125,0.4666666666666666,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,2.225802633329918
381,381,2017-09-30,1,3,805065016,77,2,0,2,2,3,3,3,3,15,44.0,10.666666666666666,9.0,22.5,24.125,0.4666666666666666,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.8307959164635839
382,382,2017-09-30,1,3,1005032011,27,2,0,3,4,3,3,1,3,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-0.23417068047196962
383,383,2017-09-30,1,3,907026009,46,1,0,1,1,3,3,3,3,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.8307959164635839
384,384,2017-09-30,1,3,805065018,37,2,0,2,2,3,3,3,3,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.8307959164635839
385,385,2017-09-30,1,3,2010031006,59,2,1,3,5,3,3,3,3,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.8307959164635839
386,386,2017-09-30,1,3,1608043009,63,2,1,2,8,4,4,4,4,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,2.6872858314898345
387,387,2017-09-30,1,3,1909084024,72,1,0,2,4,2,-1,4,2,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,
388,388,2017-09-30,1,3,805065008,24,1,1,1,1,3,3,3,3,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.8307959164635839
389,389,2017-09-30,1,3,403068004,63,2,0,1,8,2,4,4,1,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.7818453840555663
390,390,2017-09-30,1,3,1306068017,18,1,0,1,1,2,2,2,2,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-1.0256939985626672
391,391,2017-09-30,1,3,1005032014,54,2,0,1,5,3,1,1,3,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-1.3042348165261277
392,392,2017-09-30,1,3,2010031007,60,2,1,3,4,2,2,4,2,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.03927259837288617
393,393,2017-09-30,1,3,907035015,36,2,0,3,6,3,3,3,3,16,45.0,12.666666666666666,10.0,24.0,26.13,0.5033333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.8307959164635839
394,394,2017-09-30,1,3,403068006,53,2,0,1,6,1,1,1,1,17,33.0,10.333333333333334,8.0,21.5,29.0,0.51,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-2.882183913588918
395,395,2017-09-30,1,3,1306068020,43,2,1,3,4,3,2,2,2,17,33.0,10.333333333333334,8.0,21.5,29.0,0.51,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-0.5642108004027505
396,396,2017-09-30,1,3,2010031013,46,1,1,2,3,1,1,1,1,18,34.5,10.333333333333334,11.5,25.5,29.815,0.52,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-2.882183913588918
397,397,2017-09-30,1,3,403068012,47,2,0,1,8,1,1,1,1,18,34.5,10.333333333333334,11.5,25.5,29.815,0.52,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-2.882183913588918
398,398,2017-09-30,1,3,2010031016,52,2,1,3,2,3,2,3,3,18,34.5,10.333333333333334,11.5,25.5,29.815,0.52,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,0.29576384843650455
399,399,2017-09-30,1,3,1508003001,32,2,1,2,1,1,3,3,3,20,54.0,11.666666666666666,12.5,28.5,25.75,0.5433333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-0.09217047985624946
400,400,2017-09-30,1,3,1508003002,48,2,1,3,4,1,1,3,3,20,54.0,11.666666666666666,12.5,28.5,25.75,0.5433333333333333,9.513333333333334,9.004999999999999,22.255000000000003,30.5,0.8033333333333333,-1.162234615910408
401,401,2017-10-01,1,3,1206042013,57,2,0,3,4,1,-1,-1,4,11,41.5,11.0,9.0,17.0,2.565,0.4966666666666666,10.57,10.57,25.29,16.25,0.86,
402,402,2017-10-01,1,3,1206082001,39,1,0,3,6,3,1,1,4,12,42.5,11.666666666666666,10.5,19.0,2.565,0.5333333333333333,10.57,10.57,25.29,16.25,0.86,-0.9767434661546494
403,403,2017-10-01,1,3,907035006,40,1,1,3,4,4,3,3,3,12,42.5,11.666666666666666,10.5,19.0,2.565,0.5333333333333333,10.57,10.57,25.29,16.25,0.86,1.2922791146235009
404,404,2017-10-01,1,3,1206042016,25,2,0,3,4,3,3,3,3,12,42.5,11.666666666666666,10.5,19.0,2.565,0.5333333333333333,10.57,10.57,25.29,16.25,0.86,0.8307959164635839
405,405,2017-10-01,1,3,1206082003,30,1,0,3,5,3,1,1,4,13,38.0,13.333333333333334,11.0,30.5,2.685,0.57,10.57,10.57,25.29,16.25,0.86,-0.9767434661546494
406,406,2017-10-01,1,3,1206042021,47,1,1,3,-3,3,2,4,2,13,38.0,13.333333333333334,11.0,30.5,2.685,0.57,10.57,10.57,25.29,16.25,0.86,0.5007557965328028
407,407,2017-10-01,1,3,907026011,24,1,1,1,3,3,2,2,3,13,38.0,13.333333333333334,11.0,30.5,2.685,0.57,10.57,10.57,25.29,16.25,0.86,-0.2367194500312722
408,408,2017-10-01,1,3,502027008,69,2,0,3,2,3,3,3,3,13,38.0,13.333333333333334,11.0,30.5,2.685,0.57,10.57,10.57,25.29,16.25,0.86,0.8307959164635839
409,409,2017-10-01,1,3,1508003004,25,1,1,3,1,3,1,4,3,13,38.0,13.333333333333334,11.0,30.5,2.685,0.57,10.57,10.57,25.29,16.25,0.86,0.29321507887720183
410,410,2017-10-01,1,3,603082019,26,2,1,1,7,3,3,3,3,13,38.0,13.333333333333334,11.0,30.5,2.685,0.57,10.57,10.57,25.29,16.25,0.86,0.8307959164635839
411,411,2017-10-01,1,3,907026013,59,1,1,3,3,3,3,3,4,14,36.5,13.0,12.5,40.5,3.44,0.6033333333333334,10.57,10.57,25.29,16.25,0.86,1.1582872668350621
412,412,2017-10-01,1,3,1608043012,51,2,1,3,4,1,2,2,3,14,36.5,13.0,12.5,40.5,3.44,0.6033333333333334,10.57,10.57,25.29,16.25,0.86,-1.1596858463511057
413,413,2017-10-01,1,3,403068013,54,1,1,2,4,3,1,1,1,14,36.5,13.0,12.5,40.5,3.44,0.6033333333333334,10.57,10.57,25.29,16.25,0.86,-1.9592175172690842
414,414,2017-10-01,1,3,1206082009,42,2,1,3,1,4,3,2,4,14,36.5,13.0,12.5,40.5,3.44,0.6033333333333334,10.57,10.57,25.29,16.25,0.86,1.0872871665272026
415,415,2017-10-01,1,3,1508003005,61,2,0,1,1,1,1,4,3,14,36.5,13.0,12.5,40.5,3.44,0.6033333333333334,10.57,10.57,25.29,16.25,0.86,-0.6297513174426316
416,416,2017-10-01,1,3,603082005,32,2,0,1,6,1,1,1,5,14,36.5,13.0,12.5,40.5,3.44,0.6033333333333334,10.57,10.57,25.29,16.25,0.86,-1.572218512103005
417,417,2017-10-01,1,3,1608043013,40,2,0,3,4,4,3,4,4,14,36.5,13.0,12.5,40.5,3.44,0.6033333333333334,10.57,10.57,25.29,16.25,0.86,2.1522537634627557
418,418,2017-10-01,1,3,202013019,69,1,1,3,1,-1,2,2,4,15,27.5,13.333333333333334,11.0,33.0,5.25,0.6066666666666667,10.57,10.57,25.29,16.25,0.86,
419,419,2017-10-01,1,3,1306067012,24,2,0,3,1,3,4,3,4,15,27.5,13.333333333333334,11.0,33.0,5.25,0.6066666666666667,10.57,10.57,25.29,16.25,0.86,1.6933193348621416
420,420,2017-10-01,1,3,1206082010,74,2,0,3,8,1,3,3,3,15,27.5,13.333333333333334,11.0,33.0,5.25,0.6066666666666667,10.57,10.57,25.29,16.25,0.86,-0.09217047985624946
421,421,2017-10-01,1,3,403068020,29,2,0,1,5,3,2,-1,2,16,37.5,11.666666666666666,11.5,36.5,7.44,0.6233333333333334,10.57,10.57,25.29,16.25,0.86,
422,422,2017-10-01,1,3,1306067014,63,2,0,2,8,2,2,1,4,16,37.5,11.666666666666666,11.5,36.5,7.44,0.6233333333333334,10.57,10.57,25.29,16.25,0.86,-0.9031945962874873
423,423,2017-10-01,1,3,1508003006,35,1,0,1,4,1,1,1,1,16,37.5,11.666666666666666,11.5,36.5,7.44,0.6233333333333334,10.57,10.57,25.29,16.25,0.86,-2.882183913588918
424,424,2017-10-01,1,3,1608043020,26,2,0,1,1,3,3,3,4,16,37.5,11.666666666666666,11.5,36.5,7.44,0.6233333333333334,10.57,10.57,25.29,16.25,0.86,1.1582872668350621
425,425,2017-10-01,1,3,2110037023,53,1,0,3,2,1,1,1,4,16,37.5,11.666666666666666,11.5,36.5,7.44,0.6233333333333334,10.57,10.57,25.29,16.25,0.86,-1.8997098624744833
426,426,2017-10-01,1,3,1709018014,42,2,0,1,2,2,3,3,4,16,37.5,11.666666666666666,11.5,36.5,7.44,0.6233333333333334,10.57,10.57,25.29,16.25,0.86,0.6968040686751454
427,427,2017-10-01,1,3,1206082011,38,2,0,3,2,4,4,4,4,16,37.5,11.666666666666666,11.5,36.5,7.44,0.6233333333333334,10.57,10.57,25.29,16.25,0.86,2.6872858314898345
428,428,2017-10-01,1,3,1508003007,39,1,1,2,4,3,1,1,1,17,38.5,14.333333333333334,11.5,35.5,10.315,0.62,10.57,10.57,25.29,16.25,0.86,-1.9592175172690842
429,429,2017-10-01,1,3,1709017004,39,1,0,3,2,4,4,4,4,17,38.5,14.333333333333334,11.5,35.5,10.315,0.62,10.57,10.57,25.29,16.25,0.86,2.6872858314898345
430,430,2017-10-01,1,3,1709018015,18,1,0,1,1,3,5,4,4,17,38.5,14.333333333333334,11.5,35.5,10.315,0.62,10.57,10.57,25.29,16.25,0.86,2.7608347013569974
431,431,2017-10-01,1,3,1306068018,71,2,1,3,8,2,2,4,4,18,69.5,11.666666666666666,12.0,35.5,12.435,0.63,10.57,10.57,25.29,16.25,0.86,0.6942552991158428
432,432,2017-10-01,1,3,1508003008,58,2,1,2,8,3,3,4,4,18,69.5,11.666666666666666,12.0,35.5,12.435,0.63,10.57,10.57,25.29,16.25,0.86,1.6907705653028389
433,433,2017-10-01,1,3,1709017005,23,1,1,3,1,2,3,4,2,18,69.5,11.666666666666666,12.0,35.5,12.435,0.63,10.57,10.57,25.29,16.25,0.86,0.5743046663999651
434,434,2017-10-01,1,3,1709018020,78,2,0,3,1,-1,-1,-1,-1,18,69.5,11.666666666666666,12.0,35.5,12.435,0.63,10.57,10.57,25.29,16.25,0.86,
435,435,2017-10-01,1,3,1106036019,19,1,1,1,1,3,3,3,3,18,69.5,11.666666666666666,12.0,35.5,12.435,0.63,10.57,10.57,25.29,16.25,0.86,0.8307959164635839
436,436,2017-10-01,1,3,1709018021,38,2,1,1,3,1,1,3,3,19,84.5,12.666666666666666,20.5,55.5,13.375,0.6933333333333334,10.57,10.57,25.29,16.25,0.86,-1.162234615910408
437,437,2017-10-01,1,3,1106014019,37,2,-3,2,4,2,2,3,5,20,94.0,14.0,22.0,57.5,14.435,0.7399999999999999,10.57,10.57,25.29,16.25,0.86,0.4892633510195447
438,438,2017-10-02,1,3,1909067011,28,2,1,2,4,2,3,1,4,10,53.5,12.333333333333334,22.5,35.5,2.75,0.68,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,-0.368162528260408
439,439,2017-10-02,1,3,1909066003,55,2,1,2,4,3,3,3,3,11,48.5,11.0,15.5,22.0,2.88,0.69,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,0.8307959164635839
440,440,2017-10-02,1,3,907035020,70,1,1,1,-3,3,4,4,4,12,45.5,11.333333333333334,20.0,30.5,2.935,0.7466666666666667,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,2.225802633329918
441,441,2017-10-02,1,3,1909067012,41,2,0,4,5,1,1,1,4,12,45.5,11.333333333333334,20.0,30.5,2.935,0.7466666666666667,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,-1.8997098624744833
442,442,2017-10-02,1,3,1909083002,25,1,0,1,3,4,4,3,4,12,45.5,11.333333333333334,20.0,30.5,2.935,0.7466666666666667,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,2.1548025330220577
443,443,2017-10-02,1,3,907026012,69,2,0,1,8,2,3,3,2,13,73.5,13.666666666666666,18.5,31.0,3.0,0.9133333333333332,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,0.04182136793218874
444,444,2017-10-02,1,3,1909083003,49,2,1,1,5,2,2,2,2,13,73.5,13.666666666666666,18.5,31.0,3.0,0.9133333333333332,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,-1.0256939985626672
445,445,2017-10-02,1,3,1909083004,31,2,0,2,3,3,1,1,2,14,60.0,15.0,19.5,28.0,3.31,1.05,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,-1.6317261668976062
446,446,2017-10-02,1,3,1909083005,37,2,0,2,2,3,2,3,2,14,60.0,15.0,19.5,28.0,3.31,1.05,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,-0.03172750193497384
447,447,2017-10-02,1,3,101003008,18,2,0,3,1,3,1,1,1,15,56.5,10.333333333333334,21.666666666666668,30.33333333333333,2.685,1.1566666666666665,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,-1.9592175172690842
448,448,2017-10-02,1,3,1909083006,20,2,0,2,1,2,4,2,3,15,56.5,10.333333333333334,21.666666666666668,30.33333333333333,2.685,1.1566666666666665,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,0.3718614878629694
449,449,2017-10-02,1,3,101003010,91,1,0,3,8,-1,3,4,4,15,56.5,10.333333333333334,21.666666666666668,30.33333333333333,2.685,1.1566666666666665,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,
450,450,2017-10-02,1,3,1909083007,36,2,1,1,3,3,4,4,1,16,46.5,13.666666666666666,13.333333333333334,18.666666666666668,3.435,1.2633333333333334,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,1.2433285822154831
451,451,2017-10-02,1,3,1909083008,19,2,0,2,2,3,3,2,3,16,46.5,13.666666666666666,13.333333333333334,18.666666666666668,3.435,1.2633333333333334,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,0.2983126179958071
452,452,2017-10-02,1,3,1508003010,87,2,0,3,8,3,1,3,3,17,51.0,12.666666666666666,15.666666666666666,20.666666666666668,3.94,1.3133333333333332,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,-0.2392682195905745
453,453,2017-10-02,1,3,101003016,56,1,0,3,2,3,3,4,1,17,51.0,12.666666666666666,15.666666666666666,20.666666666666668,3.94,1.3133333333333332,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,0.7082965141884038
454,454,2017-10-02,1,3,1508003011,29,2,0,2,4,1,1,3,3,18,49.5,14.0,15.0,21.33333333333333,4.37,1.336666666666667,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,-1.162234615910408
455,455,2017-10-02,1,3,1508003014,26,1,0,1,1,2,1,3,3,19,74.5,15.333333333333334,17.333333333333332,22.666666666666668,4.69,1.3966666666666667,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,-0.7007514177504914
456,456,2017-10-02,1,3,1508003015,40,1,1,2,-3,1,1,3,3,20,60.5,15.0,17.666666666666668,23.33333333333333,4.815,1.4766666666666666,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,-1.162234615910408
457,457,2017-10-02,1,3,403025008,33,2,1,3,1,1,1,1,2,20,60.5,15.0,17.666666666666668,23.33333333333333,4.815,1.4766666666666666,23.80666666666667,12.66,26.245,11.815,1.6966666666666663,-2.55469256321744
458,458,2017-10-03,1,3,1206082014,62,1,0,3,6,1,3,3,3,11,30.5,10.666666666666666,11.0,32.0,26.56,0.4433333333333333,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-0.09217047985624946
459,459,2017-10-03,1,3,603082004,20,1,0,1,1,3,3,3,3,12,25.5,9.333333333333334,8.333333333333334,25.33333333333333,29.880000000000003,0.45,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,0.8307959164635839
460,460,2017-10-03,1,3,1306091001,75,1,0,3,2,3,3,3,5,12,25.5,9.333333333333334,8.333333333333334,25.33333333333333,29.880000000000003,0.45,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,1.4857786172065404
461,461,2017-10-03,1,3,1306062004,45,2,0,4,8,3,1,1,1,13,35.5,11.666666666666666,9.666666666666666,32.666666666666664,32.5,0.48,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-1.9592175172690842
462,462,2017-10-03,1,3,1909083012,60,2,0,2,4,2,3,2,4,13,35.5,11.666666666666666,9.666666666666666,32.666666666666664,32.5,0.48,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,0.16432077020736882
463,463,2017-10-03,1,3,2010031020,32,2,0,2,4,2,2,1,2,13,35.5,11.666666666666666,9.666666666666666,32.666666666666664,32.5,0.48,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-1.5581772970304442
464,464,2017-10-03,1,3,1306091004,54,2,1,2,2,3,3,3,5,13,35.5,11.666666666666666,9.666666666666666,32.666666666666664,32.5,0.48,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,1.4857786172065404
465,465,2017-10-03,1,3,603082001,40,1,1,1,3,3,3,3,1,13,35.5,11.666666666666666,9.666666666666666,32.666666666666664,32.5,0.48,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,0.1758132157206273
466,466,2017-10-03,1,3,1909083013,70,2,0,2,8,4,3,3,4,14,69.5,13.666666666666666,16.0,49.333333333333336,32.81,0.5533333333333333,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,1.6197704649949791
467,467,2017-10-03,1,3,2010031021,20,2,0,3,1,3,1,1,1,14,69.5,13.666666666666666,16.0,49.333333333333336,32.81,0.5533333333333333,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-1.9592175172690842
468,468,2017-10-03,1,3,603014005,27,2,1,1,1,4,4,4,1,14,69.5,13.666666666666666,16.0,49.333333333333336,32.81,0.5533333333333333,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,1.7048117803753997
469,469,2017-10-03,1,3,2010031023,26,2,1,3,6,2,2,1,4,14,69.5,13.666666666666666,16.0,49.333333333333336,32.81,0.5533333333333333,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-0.9031945962874873
470,470,2017-10-03,1,3,1508003016,42,1,0,2,7,1,1,3,3,14,69.5,13.666666666666666,16.0,49.333333333333336,32.81,0.5533333333333333,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-1.162234615910408
471,471,2017-10-03,1,3,603014015,69,2,0,-3,-3,3,3,2,2,15,45.0,11.0,16.0,39.66666666666666,30.75,0.5933333333333333,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-0.029178732375671177
472,472,2017-10-03,1,3,2010031015,68,2,0,3,8,3,3,2,2,15,45.0,11.0,16.0,39.66666666666666,30.75,0.5933333333333333,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-0.029178732375671177
473,473,2017-10-03,1,3,1306091024,38,2,1,3,8,2,1,1,4,16,40.0,14.333333333333334,11.0,29.0,33.0,0.6033333333333334,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-1.438226664314566
474,474,2017-10-03,1,3,202014018,80,2,0,3,1,4,2,2,2,16,40.0,14.333333333333334,11.0,29.0,33.0,0.6033333333333334,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-0.10272760224283345
475,475,2017-10-03,1,3,1508003018,41,1,1,2,4,3,1,3,3,16,40.0,14.333333333333334,11.0,29.0,33.0,0.6033333333333334,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-0.2392682195905745
476,476,2017-10-03,1,3,1709017008,45,2,1,1,2,3,2,2,4,16,40.0,14.333333333333334,11.0,29.0,33.0,0.6033333333333334,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,0.09077190034020599
477,477,2017-10-03,1,3,202014020,56,2,1,3,4,-1,-1,-1,4,17,25.5,14.333333333333334,14.0,33.666666666666664,35.31,0.54,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,
478,478,2017-10-03,1,3,603069014,62,2,1,1,-3,3,3,3,3,17,25.5,14.333333333333334,14.0,33.666666666666664,35.31,0.54,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,0.8307959164635839
479,479,2017-10-03,1,3,302038007,26,2,0,3,1,2,2,2,2,17,25.5,14.333333333333334,14.0,33.666666666666664,35.31,0.54,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,-1.0256939985626672
480,480,2017-10-03,1,3,202014021,62,1,0,3,1,3,4,2,4,18,39.0,12.666666666666666,17.333333333333332,44.333333333333336,34.12,0.5466666666666667,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,1.1608360363943646
