,INT_DATE,INT_START,SUBSTRATUM,STRATUM,COUNTRY,ID,RESPAGE,RESPSEX,RESPEMP,RESPPOB,RESPMAR,TRUCRTS,TRUPARL,TRUEXEC,TRUPRES,TRUHLTH,TRUNGOS,TRUMEDI,TRULOCG,TRURELI,TRUOMB,TRUSTEU,TRUSTUN,Region_Code,NO<sub>2,SO<sub>2,PM2.5,PM10,O<sub>3,CO,NO<sub>2_lag1,SO<sub>2_lag1,PM2.5_lag1,PM10_lag1,O<sub>3_lag1,CO_lag1,NO<sub>2_lag2,SO<sub>2_lag2,PM2.5_lag2,PM10_lag2,O<sub>3_lag2,CO_lag2,NO<sub>2_lag3,SO<sub>2_lag3,PM2.5_lag3,PM10_lag3,O<sub>3_lag3,CO_lag3,NO<sub>2_lag4,SO<sub>2_lag4,PM2.5_lag4,PM10_lag4,O<sub>3_lag4,CO_lag4,NO<sub>2_lag5,SO<sub>2_lag5,PM2.5_lag5,PM10_lag5,O<sub>3_lag5,CO_lag5
308,2019-10-18,15,1,1,3,170900902,67,2,0,2,8,1,2,2,1,3,4,3,2,2,4,3,2,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
309,2019-10-18,15,9,2,3,697905514,37,2,0,2,5,3,3,3,3,3,3,3,3,4,3,3,3,9,43.84,5.985,35.105000000000004,77.215,41.48,0.31,51.79,1.87,32.015,77.975,45.09,0.57,53.02,1.835,26.995,69.875,41.7,0.42,46.07,1.03,25.515,61.31,40.15,0.29,35.7,0.505,18.39,45.595,38.54,0.22,21.16,0.435,10.125,24.61,32.99,0.14
310,2019-10-18,15,1,1,3,140703723,65,1,0,1,-1,-1,1,2,2,5,1,2,3,5,4,1,1,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
311,2019-10-18,15,1,1,3,90501412,25,1,0,2,2,3,3,4,3,4,3,3,3,4,-1,4,4,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
312,2019-10-18,16,1,1,3,170900908,62,1,0,2,2,2,3,3,4,4,2,2,3,5,3,2,2,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
313,2019-10-18,16,9,2,3,697906305,30,2,1,2,1,3,1,2,1,3,3,4,3,5,2,3,5,9,43.84,5.985,35.105000000000004,77.215,41.48,0.31,51.79,1.87,32.015,77.975,45.09,0.57,53.02,1.835,26.995,69.875,41.7,0.42,46.07,1.03,25.515,61.31,40.15,0.29,35.7,0.505,18.39,45.595,38.54,0.22,21.16,0.435,10.125,24.61,32.99,0.14
314,2019-10-18,16,1,1,3,160803623,74,2,0,1,6,1,3,2,1,4,3,3,3,2,3,2,3,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
315,2019-10-18,16,1,1,3,170902902,75,2,0,2,8,3,1,1,1,2,1,3,2,4,1,1,1,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
316,2019-10-18,16,9,2,3,707909209,53,1,0,1,2,3,3,4,3,4,3,3,4,4,-1,4,4,9,43.84,5.985,35.105000000000004,77.215,41.48,0.31,51.79,1.87,32.015,77.975,45.09,0.57,53.02,1.835,26.995,69.875,41.7,0.42,46.07,1.03,25.515,61.31,40.15,0.29,35.7,0.505,18.39,45.595,38.54,0.22,21.16,0.435,10.125,24.61,32.99,0.14
317,2019-10-18,17,1,1,3,120605216,26,2,1,2,1,2,3,3,2,3,3,3,3,4,4,4,4,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
318,2019-10-18,17,1,1,3,221008814,42,2,0,2,5,2,2,2,2,3,4,3,2,2,2,4,3,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
319,2019-10-18,17,1,1,3,170900910,71,2,1,2,2,2,3,2,2,3,3,2,2,4,3,3,3,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
320,2019-10-18,17,1,1,3,170902903,47,2,0,2,2,4,2,1,3,2,-1,3,-1,3,-1,3,-1,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
321,2019-10-18,17,9,2,3,707909213,46,2,1,1,8,2,2,2,2,4,3,3,2,4,2,2,2,9,43.84,5.985,35.105000000000004,77.215,41.48,0.31,51.79,1.87,32.015,77.975,45.09,0.57,53.02,1.835,26.995,69.875,41.7,0.42,46.07,1.03,25.515,61.31,40.15,0.29,35.7,0.505,18.39,45.595,38.54,0.22,21.16,0.435,10.125,24.61,32.99,0.14
322,2019-10-18,17,1,1,3,90501426,35,2,0,2,2,3,3,3,3,3,3,3,3,5,5,3,3,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
323,2019-10-18,17,9,2,3,697906309,45,2,0,1,2,1,1,1,1,1,2,4,1,4,1,2,1,9,43.84,5.985,35.105000000000004,77.215,41.48,0.31,51.79,1.87,32.015,77.975,45.09,0.57,53.02,1.835,26.995,69.875,41.7,0.42,46.07,1.03,25.515,61.31,40.15,0.29,35.7,0.505,18.39,45.595,38.54,0.22,21.16,0.435,10.125,24.61,32.99,0.14
324,2019-10-18,18,9,2,3,707909211,50,1,0,1,2,2,2,3,4,4,-1,4,3,5,3,4,3,9,43.84,5.985,35.105000000000004,77.215,41.48,0.31,51.79,1.87,32.015,77.975,45.09,0.57,53.02,1.835,26.995,69.875,41.7,0.42,46.07,1.03,25.515,61.31,40.15,0.29,35.7,0.505,18.39,45.595,38.54,0.22,21.16,0.435,10.125,24.61,32.99,0.14
325,2019-10-18,18,1,1,3,120604720,34,2,0,2,5,3,3,3,3,2,4,3,4,3,4,4,4,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
326,2019-10-18,19,1,1,3,120604718,54,2,1,2,2,2,4,2,2,4,2,4,2,5,4,-1,4,1,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333,14.676666666666668,8.129999999999999,11.118,28.644,76.09666666666668,0.65
327,2019-10-19,12,1,1,3,90501405,20,1,1,2,1,3,3,3,4,4,4,3,3,4,4,4,3,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
328,2019-10-19,12,1,1,3,30205309,62,2,0,1,2,3,3,3,3,4,3,3,2,3,3,3,5,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
329,2019-10-19,13,1,1,3,20206901,63,2,0,2,8,2,2,2,2,2,3,2,2,2,2,2,2,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
330,2019-10-19,13,1,1,3,170902905,22,1,0,2,1,1,2,2,1,3,1,3,2,4,-1,3,3,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
331,2019-10-19,13,1,1,3,150802707,35,2,0,2,2,2,2,2,2,3,2,3,3,3,3,3,3,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
332,2019-10-19,13,1,1,3,90501414,44,2,1,1,6,2,2,2,1,2,2,2,2,4,2,2,2,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
333,2019-10-19,13,1,1,3,170902504,50,1,1,1,2,1,1,1,1,1,3,3,1,1,3,5,1,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
334,2019-10-19,13,1,1,3,170900911,71,2,1,1,1,2,3,3,4,4,2,2,2,5,2,2,1,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
335,2019-10-19,13,1,1,3,30205315,54,2,1,2,2,1,1,1,1,3,3,3,3,3,3,3,3,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
336,2019-10-19,13,1,1,3,190907902,77,2,0,2,8,4,4,4,4,4,3,3,4,4,-1,3,-1,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
337,2019-10-19,13,1,1,3,170902906,48,2,0,2,2,3,3,3,4,4,2,3,3,5,3,2,2,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
338,2019-10-19,13,1,1,3,120608304,28,2,1,2,2,3,3,4,4,4,3,2,3,5,4,4,3,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
339,2019-10-19,13,1,1,3,20206903,72,2,0,2,8,2,3,3,3,3,3,3,3,3,3,3,3,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
340,2019-10-19,14,1,1,3,211005319,24,2,1,1,2,2,3,3,4,3,3,3,4,5,3,4,4,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
341,2019-10-19,14,1,1,3,30205317,42,1,1,1,2,1,2,1,1,4,3,2,3,5,4,4,5,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
342,2019-10-19,14,1,1,3,130608806,70,2,0,2,2,1,2,3,2,5,1,3,3,5,1,3,3,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
343,2019-10-19,14,1,1,3,90501419,41,2,1,2,6,3,2,2,3,4,-1,3,4,4,4,4,-1,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
344,2019-10-19,14,1,1,3,150802708,20,2,1,2,1,4,5,2,-1,-1,1,2,1,5,2,4,2,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
345,2019-10-19,14,1,1,3,20206906,28,2,0,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
346,2019-10-19,14,1,1,3,211005321,31,2,0,2,2,1,2,1,2,3,3,3,1,5,3,4,4,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
347,2019-10-19,15,1,1,3,170902506,57,1,1,1,2,-1,4,4,4,5,3,1,4,5,3,3,1,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
348,2019-10-19,15,1,1,3,90501423,46,1,1,2,2,2,2,2,1,3,-1,4,1,4,4,1,4,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
349,2019-10-19,15,1,1,3,120608305,30,2,0,2,2,3,3,2,3,3,-1,1,3,4,3,-1,4,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
350,2019-10-19,15,1,1,3,170902911,67,1,0,1,2,3,3,3,2,3,2,3,4,5,2,2,2,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
351,2019-10-19,15,1,1,3,30205321,36,2,1,1,5,4,1,3,2,2,3,2,3,2,1,4,4,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
352,2019-10-19,15,1,1,3,130608809,74,1,0,1,2,2,3,1,1,5,1,3,1,4,3,5,5,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
353,2019-10-19,15,1,1,3,170900920,32,1,0,2,5,2,2,3,2,4,2,3,3,4,3,4,4,1,28.47666666666667,10.280000000000001,30.36,65.0325,64.23333333333333,1.2566666666666666,33.06333333333333,10.122499999999999,25.8225,56.69,63.300000000000004,1.0466666666666666,30.776666666666667,10.7325,25.304,57.331999999999994,70.79333333333334,1.3066666666666666,31.246666666666666,9.712499999999999,21.16,49.373333333333335,59.51333333333333,1.31,30.366666666666664,9.6675,19.396666666666665,43.81333333333333,68.22333333333334,1.1033333333333333,24.80333333333333,8.87,15.445,34.415,70.14333333333333,0.7933333333333333
