,row_id,date,hour,NO2,SO2,PM2.5,PM10,O3,CO,SO2_Daily,PM2.5_Daily,PM10_Daily,O3_Daily,CO_Daily
185,185,2017-09-26,15,37.0,12.333333333333334,21.0,75.66666666666667,43.315,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
186,186,2017-09-26,15,37.0,12.333333333333334,21.0,75.66666666666667,43.315,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
187,187,2017-09-26,15,37.0,12.333333333333334,21.0,75.66666666666667,43.315,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
188,188,2017-09-26,15,37.0,12.333333333333334,21.0,75.66666666666667,43.315,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
189,189,2017-09-26,15,37.0,12.333333333333334,21.0,75.66666666666667,43.315,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
190,190,2017-09-26,15,37.0,12.333333333333334,21.0,75.66666666666667,43.315,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
191,191,2017-09-26,16,33.5,11.333333333333334,22.0,65.66666666666667,46.185,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
192,192,2017-09-26,16,33.5,11.333333333333334,22.0,65.66666666666667,46.185,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
193,193,2017-09-26,16,33.5,11.333333333333334,22.0,65.66666666666667,46.185,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
194,194,2017-09-26,16,33.5,11.333333333333334,22.0,65.66666666666667,46.185,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
195,195,2017-09-26,16,33.5,11.333333333333334,22.0,65.66666666666667,46.185,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
196,196,2017-09-26,16,33.5,11.333333333333334,22.0,65.66666666666667,46.185,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
197,197,2017-09-26,16,33.5,11.333333333333334,22.0,65.66666666666667,46.185,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
198,198,2017-09-26,16,33.5,11.333333333333334,22.0,65.66666666666667,46.185,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
199,199,2017-09-26,16,33.5,11.333333333333334,22.0,65.66666666666667,46.185,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
200,200,2017-09-26,16,33.5,11.333333333333334,22.0,65.66666666666667,46.185,0.5099999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
201,201,2017-09-26,17,43.0,11.0,21.333333333333332,65.0,48.12,0.5033333333333333,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
202,202,2017-09-26,17,43.0,11.0,21.333333333333332,65.0,48.12,0.5033333333333333,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
203,203,2017-09-26,17,43.0,11.0,21.333333333333332,65.0,48.12,0.5033333333333333,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
204,204,2017-09-26,17,43.0,11.0,21.333333333333332,65.0,48.12,0.5033333333333333,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
205,205,2017-09-26,18,47.0,11.0,22.0,72.33333333333333,48.125,0.5266666666666667,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
206,206,2017-09-26,18,47.0,11.0,22.0,72.33333333333333,48.125,0.5266666666666667,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
207,207,2017-09-26,18,47.0,11.0,22.0,72.33333333333333,48.125,0.5266666666666667,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
208,208,2017-09-26,18,47.0,11.0,22.0,72.33333333333333,48.125,0.5266666666666667,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
209,209,2017-09-26,18,47.0,11.0,22.0,72.33333333333333,48.125,0.5266666666666667,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
210,210,2017-09-26,18,47.0,11.0,22.0,72.33333333333333,48.125,0.5266666666666667,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
211,211,2017-09-26,19,63.0,13.666666666666666,24.666666666666668,84.0,47.44,0.5499999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
212,212,2017-09-26,19,63.0,13.666666666666666,24.666666666666668,84.0,47.44,0.5499999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
213,213,2017-09-26,19,63.0,13.666666666666666,24.666666666666668,84.0,47.44,0.5499999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
214,214,2017-09-26,19,63.0,13.666666666666666,24.666666666666668,84.0,47.44,0.5499999999999999,24.153333333333332,23.713333333333335,75.74333333333333,50.935,0.7400000000000001
